Molecule_ID,BindingDB_ID,SMILES,Target_Class,Specific_Target,MW,logP,TPSA,HBD,HBA,nRotB,nArom,MW_normalized,logP_normalized,TPSA_normalized,HBD_normalized,HBA_normalized,nRotB_normalized,nArom_normalized,pActivity,Ki_M,Assay_Type,Temperature_C,pH,Scaffold_ID,Cluster_ID,Split,Date_Added
Kinase_0419,BDBM772036,c1ccc(cc1)NC(=O)Nc2ccc(cc2)S(=O)(=O)NNC,Kinase,VEGFR2,320.374,1.7432999999999994,99.33000000000001,4,4,5,2,2.7025451860849943,-0.1428143611766869,1.7322312381937721,2.5645854207438554,0.9991671219254472,1.2399608909400932,0.46963060880963725,6.624341577609574,2.8429639919849914e-07,Functional,30,7.444042093825398,Scaffold_184,Cluster_041,Test,2024-02-06 10:00:00
Protease_0008,BDBM405998,c1ccc(cc1)C(=O)NC(C)C(=O)C(C)C,Protease,Factor_Xa,219.28399999999996,2.0300000000000002,46.17,1,2,4,1,-0.35747967233640343,0.07877358978229058,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,7.270839788605071,2.204042409330419e-08,Direct_Binding,37,6.5393618798197295,Scaffold_062,Cluster_153,Test,2024-02-06 11:00:00
Kinase_0392,BDBM869295,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,CDK2,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.747311875725976,1.679782591721836e-08,Direct_Binding,37,6.639196701345695,Scaffold_037,Cluster_114,Test,2024-02-06 12:00:00
GPCR_0143,BDBM736667,c1cc(ccc1O)CCNN(C)C,GPCR,Adrenergic_Beta2,180.25099999999998,1.0009000000000001,35.5,2,3,4,1,-1.5390203815931283,-0.7166089017833985,-0.9836276422592474,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.703499151813018,2.6203806742629405e-09,Enzymatic,20,6.738146653665696,Scaffold_033,Cluster_081,Test,2024-02-06 13:00:00
GPCR_0049,BDBM797640,C1CC(CCC1N)c2ccccc2Br,GPCR,Dopamine_D2,254.17100000000002,3.434000000000002,26.02,1,1,1,1,0.6985603636290473,1.1639130496581322,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-1.3726528096588775,-0.4885292248583149,8.34955339453995,6.346399585445724e-09,Functional,37,6.58273683561819,Scaffold_272,Cluster_028,Test,2024-02-06 14:00:00
Kinase_0139,BDBM903072,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,EGFR,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.054051582605451,8.77860741478002e-09,Direct_Binding,20,6.922548428311945,Scaffold_212,Cluster_071,Test,2024-02-06 15:00:00
Kinase_0063,BDBM748127,c1cc(ccc1N)c2ncnc3c2cc(cc3)N,Kinase,VEGFR2,236.27800000000002,2.4612,77.82,2,4,1,3,0.15693384476729993,0.41204434127692163,0.8170170047840197,0.3140535153918265,0.9991671219254472,-1.3726528096588775,1.4277904424775893,7.249073753899095,4.1765550205403875e-08,Direct_Binding,20,7.134671273253941,Scaffold_083,Cluster_117,Test,2024-02-06 16:00:00
GPCR_0022,BDBM562139,C1CC(CCC1N)c2ccccc2CCC(=O)O,GPCR,Dopamine_D2,247.338,2.6887000000000008,63.32000000000001,2,2,4,1,0.49172338808652594,0.5878771241271743,0.2000664522762846,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,9.0,1.061529725710848e-09,Functional,30,6.710793101550029,Scaffold_100,Cluster_071,Test,2024-02-06 17:00:00
GPCR_0198,BDBM615856,C1CN(CCN1)c2ccc(cc2)S(=O)(=O)NO,GPCR,Adrenergic_Beta2,257.315,-0.2362999999999994,81.67,3,5,3,1,0.7937301940264831,-1.6728300839474937,0.9808280135533155,1.4393194680678412,1.877879577807844,-0.06634595935939212,-0.4885292248583149,9.0,1e-09,Functional,30,6.530103872211319,Scaffold_128,Cluster_051,Test,2024-02-06 18:00:00
Kinase_0129,BDBM400692,c1ccc2c(c1)ncc(n2)c3ccccc3O,Kinase,ABL1,222.24699999999999,3.002400000000001,46.010000000000005,1,3,1,3,-0.26778876665332235,0.8303331416222252,-0.5364448624760538,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.799173704763146,2.738810201574445e-08,Functional,37,7.170732311905834,Scaffold_092,Cluster_181,Test,2024-02-06 19:00:00
Protease_0324,BDBM263448,c1cc(ccc1S(=O)(=O)N)COCS,Protease,Factor_Xa,233.31399999999996,0.7379000000000002,69.39,2,4,4,1,0.06721266878192862,-0.9198793276718216,0.4583347180502123,0.3140535153918265,0.9991671219254472,0.5868074657903506,-0.4885292248583149,8.05675302441289,1.381145333416088e-08,Direct_Binding,37,6.949037760369961,Scaffold_093,Cluster_156,Test,2024-02-06 20:00:00
GPCR_0071,BDBM814982,c1cc(ccc1O)CCNBr,GPCR,Adrenergic_Beta2,216.07799999999997,1.8342,32.26,2,2,3,1,-0.4545262614757739,-0.07255853717190441,-1.1214841795092518,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.404745740309812,3.067600345280214e-09,Direct_Binding,30,7.277049285651756,Scaffold_016,Cluster_117,Test,2024-02-06 21:00:00
Protease_0172,BDBM356757,c1cc(ccc1S(=O)(=O)N)CCC,Protease,Thrombin,199.27499999999995,1.2865000000000002,60.16,1,2,3,1,-0.9631581508422274,-0.49587113131292837,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.645285976485062,5.617351535501643e-08,Functional,37,6.866678879702981,Scaffold_254,Cluster_073,Test,2024-02-06 22:00:00
Protease_0310,BDBM712614,C1CCC(CC1)NC(=O)C(C)NNNC,Protease,Trypsin,214.31300000000005,0.052400000000000946,65.19,4,4,5,0,-0.5079533450163175,-1.4496963502821405,0.2796317993927991,2.5645854207438554,0.9991671219254472,1.2399608909400932,-1.446689058526267,7.894726566472415,1.577999868509725e-08,Direct_Binding,37,6.860059901930726,Scaffold_062,Cluster_042,Test,2024-02-06 23:00:00
Kinase_0065,BDBM188406,c1cc(ccc1N)c2ncnc3c2cc(cc3)N(C)CCl,Kinase,EGFR,298.77700000000004,3.5115000000000016,55.04,1,4,3,3,2.0487974675438245,1.223812129530196,-0.1522335873626159,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.872869873359129,2.1653330245677272e-08,Enzymatic,25,7.381927758304644,Scaffold_170,Cluster_151,Test,2024-02-07 00:00:00
Protease_0146,BDBM309490,C1CCC(CC1)NC(=O)C(C)NS(=O)(=O)N,Protease,Trypsin,249.336,-0.3830999999999986,101.29,3,3,4,0,0.5522034520604701,-1.7862905345954796,1.8156259335672313,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.905305057925236,1.6180985353003386e-08,Functional,25,7.107324416793066,Scaffold_046,Cluster_033,Test,2024-02-07 01:00:00
Kinase_0015,BDBM428709,c1ccc2c(c1)ncc(n2)c3ccccc3SF,Kinase,VEGFR2,256.305,4.2734000000000005,25.78,0,3,2,3,0.7631571887143298,1.8126780515240717,-1.3971972540092605,-1.9364783899602027,0.12045466604305038,-0.7194993845091349,1.4277904424775893,8.014982325123047,5.53514761538481e-09,Functional,20,7.4849896561408755,Scaffold_049,Cluster_083,Test,2024-02-07 02:00:00
Kinase_0157,BDBM872924,c1ccc2c(c1)ncc(n2)c3ccccc3C(=O)OC(=O)N,Kinase,ABL1,293.28200000000004,2.5322999999999993,95.17,1,5,2,3,1.8824621564643353,0.4669969164885824,1.5552302520950005,-0.811212437284188,1.877879577807844,-0.7194993845091349,1.4277904424775893,7.417567176671715,9.514092727130007e-08,Direct_Binding,30,7.203685977460796,Scaffold_207,Cluster_005,Test,2024-02-07 03:00:00
Kinase_0041,BDBM363871,c1cc(ccc1N)c2ncnc3c2cc(cc3)C(C)CO,Kinase,EGFR,279.3430000000001,2.9748000000000014,72.03,2,4,3,3,1.460524412854327,0.8090013402742389,0.5706622669205863,0.3140535153918265,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.588903986999313,3.33473936502743e-08,Direct_Binding,20,7.293261350438255,Scaffold_199,Cluster_032,Test,2024-02-07 04:00:00
GPCR_0043,BDBM205706,C1CC(CCC1N)c2ccccc2NC,GPCR,Dopamine_D2,204.31700000000004,2.7132000000000005,38.05,2,2,2,1,-0.8105352866997708,0.6068129622802781,-0.8751294416458181,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.93839172628976,1.16798068299943e-09,Functional,30,6.710506939665343,Scaffold_209,Cluster_014,Test,2024-02-07 05:00:00
Kinase_0380,BDBM571213,c1cc(ccc1N)c2ncnc3c2cc(cc3)C(=O)N,Kinase,ABL1,264.288,1.9778999999999995,94.89,2,4,2,3,1.0048050118895007,0.03850595028119939,1.5433167241845063,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.813764257196727,1.280143605900697e-07,Direct_Binding,25,7.333649961937586,Scaffold_196,Cluster_084,Test,2024-02-07 06:00:00
Kinase_0188,BDBM403662,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,EGFR,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.66150466310147,2.0728759124808742e-07,Functional,37,7.409626819436593,Scaffold_243,Cluster_142,Test,2024-02-07 07:00:00
Protease_0097,BDBM501975,c1ccc(cc1)C(=O)NC(C)C(=O)NC,Protease,Factor_Xa,206.24499999999998,0.5509,58.2,2,2,3,1,-0.7521741438860774,-1.064410010717963,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.64141767518885,3.092682598105039e-08,Direct_Binding,25,7.004502924054836,Scaffold_071,Cluster_123,Test,2024-02-07 08:00:00
Kinase_0217,BDBM115440,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,ABL1,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.556505217819365,2.3217613784745053e-07,Direct_Binding,37,6.754391580841847,Scaffold_176,Cluster_095,Test,2024-02-07 09:00:00
Protease_0125,BDBM817606,c1cc(ccc1S(=O)(=O)N)CNC,Protease,Factor_Xa,200.26299999999998,0.05340000000000017,72.19,2,3,3,1,-0.9332510921804368,-1.4489234589289532,0.5774699971551543,0.3140535153918265,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.900996946758535,1.678931402981697e-08,Direct_Binding,30,7.026094013251542,Scaffold_094,Cluster_037,Test,2024-02-07 10:00:00
Kinase_0053,BDBM675074,c1ccc(cc1)NC(=O)Nc2ccc(cc2)Br,Kinase,CDK2,291.148,4.093100000000001,41.13,2,1,2,2,1.8178653313790518,1.6733257405442898,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.465190699954107,4.3959843341713794e-08,Direct_Binding,25,6.940323418368349,Scaffold_050,Cluster_081,Test,2024-02-07 11:00:00
Protease_0212,BDBM481024,CC(C)CC(NC(=O)C)C(=O)NOCC,Protease,Thrombin,216.28099999999995,0.6048999999999998,67.43,2,3,6,0,-0.4483813901110547,-1.0226738776458153,0.37494002267675314,0.3140535153918265,0.12045466604305038,1.8931143160898358,-1.446689058526267,7.404250518037777,3.458108012378972e-08,Enzymatic,25,7.079313402788461,Scaffold_160,Cluster_097,Test,2024-02-07 12:00:00
Kinase_0338,BDBM432125,c1ccc2c(c1)ncc(n2)c3ccccc3F,Kinase,ABL1,224.23799999999997,3.435900000000001,25.78,0,2,1,3,-0.20752059479540413,1.1653815432291887,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.89652112375205,9.69156667939736e-09,Direct_Binding,25,6.571711888847651,Scaffold_182,Cluster_141,Test,2024-02-07 13:00:00
Protease_0082,BDBM571288,C1CCC(CC1)NC(=O)C(C)NCCC,Protease,Thrombin,212.337,1.8233999999999995,41.13,2,2,5,0,-0.5677674623398989,-0.0809057637863344,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,1.2399608909400932,-1.446689058526267,7.331797803145455,5.998123581596006e-08,Functional,37,7.111341656247726,Scaffold_091,Cluster_007,Test,2024-02-07 14:00:00
Protease_0053,BDBM528360,c1ccc(cc1)C(=O)NC(C)C(=O)CCCC,Protease,Factor_Xa,233.31099999999992,2.5642000000000005,46.17,1,2,6,1,0.06712185787505955,0.49165215065527795,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,1.8931143160898358,-0.4885292248583149,7.464234435100777,5.8570896105113164e-08,Direct_Binding,37,7.070853936278762,Scaffold_221,Cluster_161,Test,2024-02-07 15:00:00
Protease_0058,BDBM728357,c1cc(ccc1S(=O)(=O)N)CCCC,Protease,Trypsin,213.30199999999994,1.6766000000000003,60.16,1,2,4,1,-0.5385566206307636,-0.19436621443432048,0.0656137801435638,-0.811212437284188,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,7.4718022698387285,4.3048020784633435e-08,Enzymatic,37,6.591325734333557,Scaffold_130,Cluster_112,Test,2024-02-07 16:00:00
Kinase_0296,BDBM115799,c1ccc(cc1)NC(=O)Nc2ccc(cc2),Kinase,EGFR,212.252,3.3306000000000004,41.13,2,1,2,2,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.353709560710902,4.4793559205218645e-08,Functional,25,6.642137123793457,Scaffold_256,Cluster_166,Test,2024-02-07 17:00:00
Protease_0035,BDBM496811,C1CCC(CC1)NC(=O)C(C)NS,Protease,Factor_Xa,202.32300000000004,1.2581999999999998,41.13,3,3,3,0,-0.8708942694645573,-0.5177439566081469,-0.7440806346303815,1.4393194680678412,0.12045466604305038,-0.06634595935939212,-1.446689058526267,7.862236119265196,9.041576115855707e-09,Functional,30,7.079829576047725,Scaffold_047,Cluster_083,Test,2024-02-07 18:00:00
Kinase_0252,BDBM905459,c1cc(ccc1C(=O)N)Nc2nccc(n2)NC(=O)N,Kinase,VEGFR2,272.26800000000003,0.8097000000000001,136.02,4,5,4,2,1.2463620241578042,-0.8643857285129289,3.293328877608174,2.5645854207438554,1.877879577807844,0.5868074657903506,0.46963060880963725,6.114298292058216,7.345639590442646e-07,Enzymatic,37,6.6314891198979815,Scaffold_095,Cluster_102,Test,2024-02-07 19:00:00
Protease_0060,BDBM434918,C1CCC(CC1)NC(=O)C(C)NNCS(=O)(=O)NC(C)C,Protease,Trypsin,320.45900000000006,0.20330000000000203,99.33000000000001,4,5,8,0,2.7051181617795823,-1.3330670450860824,1.7322312381937721,2.5645854207438554,1.877879577807844,3.1994211663893215,-1.446689058526267,8.209776861560243,5.836877764222804e-09,Direct_Binding,25,7.460746302771355,Scaffold_134,Cluster_046,Test,2024-02-07 20:00:00
GPCR_0012,BDBM294655,C1CC(CCC1N)c2ccccc2F,GPCR,Serotonin_5HT2A,193.26500000000001,2.810600000000001,26.02,1,1,1,1,-1.1450826676006842,0.6820925800807819,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-1.3726528096588775,-0.4885292248583149,8.386729520857415,2.9646763133287643e-09,Enzymatic,25,6.562394068598278,Scaffold_206,Cluster_084,Test,2024-02-07 21:00:00
GPCR_0006,BDBM627028,c1cc(ccc1O)CCNN(C)C,GPCR,Dopamine_D2,180.25099999999998,1.0009000000000001,35.5,2,3,4,1,-1.5390203815931283,-0.7166089017833985,-0.9836276422592474,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.734504469318427,2.3942449212774016e-09,Functional,25,6.530026005329393,Scaffold_103,Cluster_157,Test,2024-02-07 22:00:00
Protease_0344,BDBM335746,C1CCC(CC1)NC(=O)C(C)NCl,Protease,Thrombin,204.70100000000002,1.5671999999999997,41.13,2,2,3,0,-0.798911490620695,-0.27892052847307947,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.417293723540239,2.6721942882823117e-08,Direct_Binding,30,7.046476361025377,Scaffold_117,Cluster_009,Test,2024-02-07 23:00:00
Protease_0149,BDBM407213,CC(C)CC(NC(=O)C)C(=O)NCl,Protease,Factor_Xa,206.67299999999997,0.8071999999999999,58.2,2,2,4,0,-0.7392184545062738,-0.866317956895899,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.4603506414420915,4.475752960454248e-08,Functional,37,6.564094711036176,Scaffold_180,Cluster_165,Test,2024-02-08 00:00:00
Protease_0196,BDBM660118,C1CCC(CC1)NC(=O)C(C)NS(=O)(=O)N,Protease,Factor_Xa,249.336,-0.3830999999999986,101.29,3,3,4,0,0.5522034520604701,-1.7862905345954796,1.8156259335672313,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.985359395031252,5.055347739547456e-09,Enzymatic,20,7.311627014444854,Scaffold_042,Cluster_073,Test,2024-02-08 01:00:00
Kinase_0270,BDBM508024,c1cc(ccc1C(=O)N)Nc2nccc(n2)N,Kinase,EGFR,229.243,0.9013000000000002,106.92,3,5,3,2,-0.056017731837652046,-0.7935888805609154,2.055172941196097,1.4393194680678412,1.877879577807844,-0.06634595935939212,0.46963060880963725,6.433540086592914,3.9319939738013625e-07,Functional,37,7.186589913492607,Scaffold_174,Cluster_083,Test,2024-02-08 02:00:00
Kinase_0202,BDBM152042,c1cc(ccc1N)c2ncnc3c2cc(cc3)N(C)C,Kinase,EGFR,264.33200000000005,2.945000000000001,55.04,1,4,2,3,1.0061369051902294,0.7859691779492386,-0.1522335873626159,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.755723678955236,1.4434749301001986e-08,Direct_Binding,37,7.131307553091989,Scaffold_232,Cluster_145,Test,2024-02-08 03:00:00
Kinase_0162,BDBM331307,c1ccc2c(c1)ncc(n2)c3ccccc3OS(=O)(=O)NOCC,Kinase,VEGFR2,345.3800000000001,2.461499999999999,90.41000000000001,1,6,6,3,3.459484365130258,0.41227620868287745,1.3527002776165995,-0.811212437284188,2.7565920336902408,1.8931143160898358,1.4277904424775893,7.133907690561368,9.828623534951551e-08,Direct_Binding,25,6.968767965464506,Scaffold_049,Cluster_146,Test,2024-02-08 04:00:00
GPCR_0106,BDBM790881,C1CC(CCC1N)c2ccccc2OC,GPCR,Serotonin_5HT2A,205.30100000000002,2.6801000000000013,35.25,1,2,2,1,-0.7807493092471386,0.5812302584897585,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.761809165575322,3.49413886617705e-09,Direct_Binding,25,6.7786430631150365,Scaffold_269,Cluster_011,Test,2024-02-08 05:00:00
Protease_0063,BDBM760891,c1ccc(cc1)C(=O)NC(C)C(=O)C(=O)O,Protease,Factor_Xa,221.21199999999996,0.4585999999999999,83.47,2,3,4,1,-0.2991185295227083,-1.135747882617208,1.0574149786922067,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.569870392108261,2.02542319633189e-08,Enzymatic,25,6.757631998763529,Scaffold_132,Cluster_131,Test,2024-02-08 06:00:00
Kinase_0402,BDBM856027,c1ccc2c(c1)ncc(n2)c3ccccc3S(=O)(=O)NOCC,Kinase,ABL1,329.3810000000001,2.5265999999999993,81.18,1,5,5,3,2.97518979880437,0.4625914357754112,0.9599793397099509,-0.811212437284188,1.877879577807844,1.2399608909400932,1.4277904424775893,6.991481746556933,1.0044621303508703e-07,Direct_Binding,30,6.701312107822433,Scaffold_011,Cluster_015,Test,2024-02-08 07:00:00
Protease_0036,BDBM736613,CC(C)CC(NC(=O)C)C(=O)NSCCC,Protease,Trypsin,246.37599999999995,1.7115999999999998,58.2,2,3,7,0,0.46260335728425545,-0.16731501707274368,-0.017780915229895392,0.3140535153918265,0.12045466604305038,2.5462677412395784,-1.446689058526267,7.776964156925785,3.538900410547034e-08,Direct_Binding,37,6.782550267518639,Scaffold_032,Cluster_183,Test,2024-02-08 08:00:00
GPCR_0027,BDBM274195,C1CC(CCC1N)c2ccccc2Br,GPCR,Adrenergic_Beta2,254.17100000000002,3.434000000000002,26.02,1,1,1,1,0.6985603636290473,1.1639130496581322,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-1.3726528096588775,-0.4885292248583149,8.316103455408436,4.1644223205585235e-09,Direct_Binding,20,6.667491089094108,Scaffold_286,Cluster_034,Test,2024-02-08 09:00:00
Protease_0155,BDBM581498,C1CCC(CC1)NC(=O)C(C)NC,Protease,Trypsin,184.28300000000002,1.0431999999999997,41.13,2,2,3,0,-1.4169705227628266,-0.6839155975435498,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.499300492622347,2.6160667883783316e-08,Direct_Binding,37,7.343812863658306,Scaffold_031,Cluster_128,Test,2024-02-08 10:00:00
Protease_0105,BDBM130451,c1ccc(cc1)C(=O)NC(C)C(=O)OC,Protease,Thrombin,207.22899999999996,0.9779,55.400000000000006,1,3,3,1,-0.7223881664334452,-0.7343854029067208,-0.13691619433483734,-0.811212437284188,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.774970801010065,2.410364528470932e-08,Enzymatic,25,7.363431577789385,Scaffold_192,Cluster_017,Test,2024-02-08 11:00:00
